name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link,band_genre,genres
Witness,2bSOI1YTq852i0kxRe0xqd,2009-01-01,12,https://open.spotify.com/album/2bSOI1YTq852i0kxRe0xqd,https://i.scdn.co/image/ab67616d0000b2733c3cb1455beac96c582af575,7t2C8WwLyKUKRe0LVh8zl9,blessthefall,59,https://open.spotify.com/artist/7t2C8WwLyKUKRe0LVh8zl9,,"['post-hardcore', 'screamo', 'metalcore', 'emocore', 'hardcore']"
His Last Walk,3ANtCCvIfTVZexgdh0LXdM,2007-01-01,12,https://open.spotify.com/album/3ANtCCvIfTVZexgdh0LXdM,https://i.scdn.co/image/ab67616d0000b2732b99d1d1103ffba5e8baeeb5,7t2C8WwLyKUKRe0LVh8zl9,blessthefall,59,https://open.spotify.com/artist/7t2C8WwLyKUKRe0LVh8zl9,metalcore,"['post-hardcore', 'screamo', 'metalcore', 'emocore', 'hardcore']"
Sky Lake,1ACkkfPM9QXcikSAzc9guT,2018-11-09,15,https://open.spotify.com/album/1ACkkfPM9QXcikSAzc9guT,https://i.scdn.co/image/ab67616d0000b273546f255f612dcfdba4495e35,24M8W1AklCxyWTKjrJZDQ8,It Looks Sad.,37,https://open.spotify.com/artist/24M8W1AklCxyWTKjrJZDQ8,midwest emo,"['emo', 'indie', 'indie rock', 'post-punk', 'american']"
Christmas In Tahoe (Extended Deluxe Edition),6rOxA6xLxVfvLrtTmyXuxo,2024-10-04,18,https://open.spotify.com/album/6rOxA6xLxVfvLrtTmyXuxo,https://i.scdn.co/image/ab67616d0000b27323f16bb66dd637eb239b305f,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Live At Royal Albert Hall,0s1ZS82tlA0cGKrLsAQCdM,2024-07-26,20,https://open.spotify.com/album/0s1ZS82tlA0cGKrLsAQCdM,https://i.scdn.co/image/ab67616d0000b27364aa4d7498d563ca5d57d3c3,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
AM Gold,6mcsJ2NLsnTt6MnvXiDpjI,2022-05-20,11,https://open.spotify.com/album/6mcsJ2NLsnTt6MnvXiDpjI,https://i.scdn.co/image/ab67616d0000b273f25c763ecd923f2dad7e3008,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Drops of Jupiter (20th Anniversary Edition),6dulZQMPAIjRGYutF7aQf3,2021-03-26,17,https://open.spotify.com/album/6dulZQMPAIjRGYutF7aQf3,https://i.scdn.co/image/ab67616d0000b273e8380426c52bf4fbd3f1e9fd,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
a girl a bottle a boat,26OJfCFh7u9WmHd3Y3q8IS,2017-01-27,11,https://open.spotify.com/album/26OJfCFh7u9WmHd3Y3q8IS,https://i.scdn.co/image/ab67616d0000b273279d967ebbfd039a1006f984,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Does Led Zeppelin II,5V8EDmYhUJLNkq7g74NtIL,2016-06-03,9,https://open.spotify.com/album/5V8EDmYhUJLNkq7g74NtIL,https://i.scdn.co/image/ab67616d0000b2739211fe9e9f02ff88e8391d06,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Bulletproof Picasso,1PMnpn5UMsYVP8bLT2v7U5,2014-09-16,12,https://open.spotify.com/album/1PMnpn5UMsYVP8bLT2v7U5,https://i.scdn.co/image/ab67616d0000b27362d57c83a2129544a7f6e7e0,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
California 37,5zseibu9WEsPaZmkJUMkz1,2012-04-17,11,https://open.spotify.com/album/5zseibu9WEsPaZmkJUMkz1,https://i.scdn.co/image/ab67616d0000b273bde344cc54eedc35050f4c61,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
"Save Me, San Francisco (Golden Gate Edition)",1CwXS6MAz8Wo7K4TzW9iuR,2010-12-01,19,https://open.spotify.com/album/1CwXS6MAz8Wo7K4TzW9iuR,https://i.scdn.co/image/ab67616d0000b2736ff8bc258e3ebc835ffe14ca,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
"For Me, It's You",38dG1anRE06r3EckSoY2H7,2006-01-31,14,https://open.spotify.com/album/38dG1anRE06r3EckSoY2H7,https://i.scdn.co/image/ab67616d0000b273c513f187a1914f17f9ec78b9,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Alive At Last,1pmrILUq65YtWa6OtOGVF5,2004-10-29,16,https://open.spotify.com/album/1pmrILUq65YtWa6OtOGVF5,https://i.scdn.co/image/ab67616d0000b273f18fd5283d7148ea621616d2,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
My Private Nation,3gQ2rh7TxfCgpfj40Eo8D1,2003-06-03,11,https://open.spotify.com/album/3gQ2rh7TxfCgpfj40Eo8D1,https://i.scdn.co/image/ab67616d0000b2737ee0e0e83730306ce40970ad,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Drops Of Jupiter,6j6Zgm7vzAZegr48UppFVT,2001-03-27,11,https://open.spotify.com/album/6j6Zgm7vzAZegr48UppFVT,https://i.scdn.co/image/ab67616d0000b273a65df73c4011b6a9357c89f0,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Train,01aoYWjhjshlHf5vJNYb03,1998-02-24,11,https://open.spotify.com/album/01aoYWjhjshlHf5vJNYb03,https://i.scdn.co/image/ab67616d0000b2739c38db64f60c6a20068c5442,3FUY2gzHeIiaesXtOAdB7A,Train,73,https://open.spotify.com/artist/3FUY2gzHeIiaesXtOAdB7A,soft pop,"['rock', 'alternative rock', 'pop', 'alternative', 'indie']"
Stick to Your Guns,6FuiDhWYjwWGZc9No8XdLm,2020-06-12,9,https://open.spotify.com/album/6FuiDhWYjwWGZc9No8XdLm,https://i.scdn.co/image/ab67616d0000b27351580ccfae6afb85cef662ed,7ewPdeQXwsQYf3i1zD6uPF,Stick To Your Guns,0,https://open.spotify.com/artist/7ewPdeQXwsQYf3i1zD6uPF,,"['hardcore', 'melodic hardcore', 'metalcore', 'Straight Edge', 'moshcore']"
Dust Of The Human Shape,5JDSeFAgHypCzCriKYX8Nl,2024-01-26,12,https://open.spotify.com/album/5JDSeFAgHypCzCriKYX8Nl,https://i.scdn.co/image/ab67616d0000b273e787d72943b25f76de7cc906,67fzMHDSmWInaFqolzknKn,Ghost Atlas,41,https://open.spotify.com/artist/67fzMHDSmWInaFqolzknKn,,"['post-hardcore', 'alternative rock', 'Progressive rock', 'rock', 'experimental']"
Sleep Therapy: An Acoustic Performance,3jfLM5MTdfpjq6tEWnV7yl,2019-02-22,10,https://open.spotify.com/album/3jfLM5MTdfpjq6tEWnV7yl,https://i.scdn.co/image/ab67616d0000b2736dda69d7b4a8a7a2929fb76d,67fzMHDSmWInaFqolzknKn,Ghost Atlas,41,https://open.spotify.com/artist/67fzMHDSmWInaFqolzknKn,,"['post-hardcore', 'alternative rock', 'Progressive rock', 'rock', 'experimental']"
"All Is in Sync, and There's Nothing Left to Sing About",01JmOnNGgaxannxcQUxaey,2017-11-17,12,https://open.spotify.com/album/01JmOnNGgaxannxcQUxaey,https://i.scdn.co/image/ab67616d0000b2736256cb2b752c506c7779a32d,67fzMHDSmWInaFqolzknKn,Ghost Atlas,41,https://open.spotify.com/artist/67fzMHDSmWInaFqolzknKn,,"['post-hardcore', 'alternative rock', 'Progressive rock', 'rock', 'experimental']"
Gold Soul Coma,3GxbdoOxnvYZEBoPIq9XtE,2014-01-10,8,https://open.spotify.com/album/3GxbdoOxnvYZEBoPIq9XtE,https://i.scdn.co/image/ab67616d0000b273e6f1c9becfcd16feaaae87a2,67fzMHDSmWInaFqolzknKn,Ghost Atlas,41,https://open.spotify.com/artist/67fzMHDSmWInaFqolzknKn,post-hardcore,"['post-hardcore', 'alternative rock', 'Progressive rock', 'rock', 'experimental']"
daydreamer,7MMD03ebDqfnFhSSDkCyoF,2023-03-31,12,https://open.spotify.com/album/7MMD03ebDqfnFhSSDkCyoF,https://i.scdn.co/image/ab67616d0000b273870642d1aa8ca6e8c8bbb8dc,0e14x1G9pTcCmLLzkFDhE0,Dead Lakes,41,https://open.spotify.com/artist/0e14x1G9pTcCmLLzkFDhE0,post-hardcore,"['post-hardcore', 'alternative rock', 'melodic hardcore', 'post hardcore']"
Life Sucks... Let's Dance!,6EyGmyra4VKwSpYcdJ5niB,2018-12-21,14,https://open.spotify.com/album/6EyGmyra4VKwSpYcdJ5niB,https://i.scdn.co/image/ab67616d0000b27311840b661a772bf43a45456a,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Candy Coated Fury,4JKiophx9BicFeOP2hWFDJ,2012-07-30,14,https://open.spotify.com/album/4JKiophx9BicFeOP2hWFDJ,https://i.scdn.co/image/ab67616d0000b2730cf998fd653a40413dbcad4e,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Skacoustic,54DSPyqAsNnvpbEjKScVcP,2011-11-28,22,https://open.spotify.com/album/54DSPyqAsNnvpbEjKScVcP,https://i.scdn.co/image/ab67616d0000b273e956b76736cbc4923480c1ad,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
"Fame, Fortune, And Fornication",6CJVSp8diAjdwQoituQ2CG,2009-01-19,11,https://open.spotify.com/album/6CJVSp8diAjdwQoituQ2CG,https://i.scdn.co/image/ab67616d0000b273c826fba74fb49cc3b38c2f6f,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Monkeys For Nothin' And The Chimps For Free,44ZidFKNg1BscdwDHAzYMZ,2007-07-10,17,https://open.spotify.com/album/44ZidFKNg1BscdwDHAzYMZ,https://i.scdn.co/image/ab67616d0000b273f422682da63b5d8655c75d22,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Our Live Album Is Better Than Your Live Album,1T88giqjEHdP6JoMGvVapG,2006-07-18,38,https://open.spotify.com/album/1T88giqjEHdP6JoMGvVapG,https://i.scdn.co/image/ab67616d0000b273cd0cc9ad54c0bf0039ca5d2f,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
We're Not Happy 'til You're Not Happy,0hvzr0c3M1aArmOA31pp3G,2005-04-04,15,https://open.spotify.com/album/0hvzr0c3M1aArmOA31pp3G,https://i.scdn.co/image/ab67616d0000b2736e6bfb559af6331239ad6008,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Favorite Noise,6abrV3XXbyUBrOBAL92Fhr,2002-02-10,16,https://open.spotify.com/album/6abrV3XXbyUBrOBAL92Fhr,https://i.scdn.co/image/ab67616d0000b273d53f2e8338ad56730c8814a0,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Cheer Up!,7ADzmBvkYy87LhhWgk2gKp,2002-01-01,18,https://open.spotify.com/album/7ADzmBvkYy87LhhWgk2gKp,https://i.scdn.co/image/ab67616d0000b273cfdf7b52e12f540946d1183b,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Why Do You Rock So Hard,17AN5dYrpnk0VTD3wVaD5i,1998-01-01,16,https://open.spotify.com/album/17AN5dYrpnk0VTD3wVaD5i,https://i.scdn.co/image/ab67616d0000b273e34515c01a8aee6204008f2f,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Why Do They Rock So Hard,77ONgv2XviPXVVQo7kFfmA,1998-01-01,16,https://open.spotify.com/album/77ONgv2XviPXVVQo7kFfmA,https://i.scdn.co/image/ab67616d0000b2736a61c1c329fbdbe0a8c652e4,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Turn The Radio Off,5nO5x1Qgnf7zwmO83qrHRn,1996-01-01,15,https://open.spotify.com/album/5nO5x1Qgnf7zwmO83qrHRn,https://i.scdn.co/image/ab67616d0000b273ef883c94c02915cacc3b5b36,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
Everything Sucks,0FLFC6A998pnVJzcbQOtBI,1995-01-01,21,https://open.spotify.com/album/0FLFC6A998pnVJzcbQOtBI,https://i.scdn.co/image/ab67616d0000b273d731893bff322e79a95ec206,3bXhZFreBJF4QDUUiMmtZW,Reel Big Fish,54,https://open.spotify.com/artist/3bXhZFreBJF4QDUUiMmtZW,ska,"['ska', 'ska punk', 'punk', 'alternative', 'rock']"
No Fun Mondays,6pjuzPdAkJPdNBiKzcloXL,2020-11-27,14,https://open.spotify.com/album/6pjuzPdAkJPdNBiKzcloXL,https://i.scdn.co/image/ab67616d0000b273f625b5ead463ba98f532aad8,1MrEurzLcL8ugfP1PrUPWG,Billie Joe Armstrong,46,https://open.spotify.com/artist/1MrEurzLcL8ugfP1PrUPWG,,"['punk', 'rock', 'punk rock', 'Great Lyricist', 'amazing guitarist']"
Foreverly Track by Track,4WWZo2owS0sgKFkK3W1Gaa,2013-11-22,24,https://open.spotify.com/album/4WWZo2owS0sgKFkK3W1Gaa,https://i.scdn.co/image/ab67616d0000b2736eb3bc569c62febd9e8313cc,1MrEurzLcL8ugfP1PrUPWG,Billie Joe Armstrong,46,https://open.spotify.com/artist/1MrEurzLcL8ugfP1PrUPWG,,"['punk', 'rock', 'punk rock', 'Great Lyricist', 'amazing guitarist']"
Foreverly,7lkScvsKOs3isiwn8bXFos,2013-11-22,12,https://open.spotify.com/album/7lkScvsKOs3isiwn8bXFos,https://i.scdn.co/image/ab67616d0000b273a065f443a2bd0b1dde188470,1MrEurzLcL8ugfP1PrUPWG,Billie Joe Armstrong,46,https://open.spotify.com/artist/1MrEurzLcL8ugfP1PrUPWG,,"['punk', 'rock', 'punk rock', 'Great Lyricist', 'amazing guitarist']"
Little Garden,7sNaPLOz5z5DdkZt8LeX0g,2023-06-30,10,https://open.spotify.com/album/7sNaPLOz5z5DdkZt8LeX0g,https://i.scdn.co/image/ab67616d0000b273079433a0f46fc9512da0fa2b,2QNICn5WdFBTSwP6w6wbIM,Dwellings,42,https://open.spotify.com/artist/2QNICn5WdFBTSwP6w6wbIM,,"['post-hardcore', 'experimental', 'Swancore', 'techno', 'Progressive rock']"
Lavender Town,3kF45gCrexas616L4bWspb,2018-06-29,10,https://open.spotify.com/album/3kF45gCrexas616L4bWspb,https://i.scdn.co/image/ab67616d0000b273c49dab4993a10e192bfab7a2,2QNICn5WdFBTSwP6w6wbIM,Dwellings,42,https://open.spotify.com/artist/2QNICn5WdFBTSwP6w6wbIM,post-hardcore,"['post-hardcore', 'experimental', 'Swancore', 'techno', 'Progressive rock']"
Futique,3Y3nA5ZjMH8PMqV5v9YifF,2025-09-19,11,https://open.spotify.com/album/3Y3nA5ZjMH8PMqV5v9YifF,https://i.scdn.co/image/ab67616d0000b273ad80d5b8e03843adfbb7abb0,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
The Myth of The Happily Ever After,79TV8acvMeGKGbsBUKvwCI,2021-10-22,11,https://open.spotify.com/album/79TV8acvMeGKGbsBUKvwCI,https://i.scdn.co/image/ab67616d0000b2730ef823300d2e113079842c2f,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
A Celebration of Endings (Live from The Barrowland Ballroom Glasgow),0FOiERG2cIj9gpSEKR36UO,2020-08-14,11,https://open.spotify.com/album/0FOiERG2cIj9gpSEKR36UO,https://i.scdn.co/image/ab67616d0000b273f136e358990e6f3d6d9d254c,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
A Celebration Of Endings,5yAXUpsKaby5IcXgzrNFAw,2020-08-14,11,https://open.spotify.com/album/5yAXUpsKaby5IcXgzrNFAw,https://i.scdn.co/image/ab67616d0000b273178ed3a665dbf47a233246b0,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
"Balance, Not Symmetry (Original Motion Picture Soundtrack)",2uZD6LBzoRX90llmDnOzXE,2019-05-17,17,https://open.spotify.com/album/2uZD6LBzoRX90llmDnOzXE,https://i.scdn.co/image/ab67616d0000b273bf1c4fa2228227a026a1eb69,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
"MTV Unplugged (Live at Roundhouse, London)",4nukKAVO1NR7IzD5oGxjeS,2018-05-25,15,https://open.spotify.com/album/4nukKAVO1NR7IzD5oGxjeS,https://i.scdn.co/image/ab67616d0000b2731a2dc90767d05ddd760d6833,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Ellipsis (Deluxe),4gSoMEnVL0sZlROP2bDVqd,2016-01-13,13,https://open.spotify.com/album/4gSoMEnVL0sZlROP2bDVqd,https://i.scdn.co/image/ab67616d0000b2733a572055f232572477ea17ec,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Similarities,5IRRC3nCfo3LygsxQ6AWKB,2014-07-18,16,https://open.spotify.com/album/5IRRC3nCfo3LygsxQ6AWKB,https://i.scdn.co/image/ab67616d0000b2739ef54050b6f2373a23ec5d79,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Opposites Live From Glasgow,314qYzsUqXDW4zhDxF5MwH,2013-11-29,14,https://open.spotify.com/album/314qYzsUqXDW4zhDxF5MwH,https://i.scdn.co/image/ab67616d0000b273b9f59bcc6b4bf9fac9f22397,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Opposites (Deluxe),4kSwfTpSCG4xVZcEn3OGrY,2013-01-28,22,https://open.spotify.com/album/4kSwfTpSCG4xVZcEn3OGrY,https://i.scdn.co/image/ab67616d0000b273c565a3629c5def95a0f85668,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Infinity Land (B-sides),1Q4rOLMAJkH7HBUhKUgVth,2012-09-24,7,https://open.spotify.com/album/1Q4rOLMAJkH7HBUhKUgVth,https://i.scdn.co/image/ab67616d0000b2731de161799b3e5f5ebe2ce8ad,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Blackened Sky (B-sides),20mCBC0nMDTA2DjvVfleZx,2012-04-02,9,https://open.spotify.com/album/20mCBC0nMDTA2DjvVfleZx,https://i.scdn.co/image/ab67616d0000b273f937ebd96f7635cdc6a40f57,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Revolutions/Live at Wembley,6BTa1ywHHPElYBeiWIyEkt,2011-06-24,19,https://open.spotify.com/album/6BTa1ywHHPElYBeiWIyEkt,https://i.scdn.co/image/ab67616d0000b273520e9d6c611bae26de79f7c3,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Lonely Revolutions,3ynjtno0bRoJV1tDWtnnJG,2010-01-18,18,https://open.spotify.com/album/3ynjtno0bRoJV1tDWtnnJG,https://i.scdn.co/image/ab67616d0000b2739c8606ba715a84332c33f0c4,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Only Revolutions,6Ch5ZsoMxpy5Ef2i4mGILh,2009-11-06,12,https://open.spotify.com/album/6Ch5ZsoMxpy5Ef2i4mGILh,https://i.scdn.co/image/ab67616d0000b273d387edace199b4e1a49f2344,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Puzzle (Deluxe Bundle),75u9mNcXp55lnC12cYWkzz,2007-06-01,15,https://open.spotify.com/album/75u9mNcXp55lnC12cYWkzz,https://i.scdn.co/image/ab67616d0000b273fa4b0deedfd5474655733bc4,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Puzzle,4XH0EkwkbzFl965SMHFTlG,2007-06-01,15,https://open.spotify.com/album/4XH0EkwkbzFl965SMHFTlG,https://i.scdn.co/image/ab67616d0000b273aba92192e55525596dfdc39d,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Missing Pieces,1zw7c2BFCblkFjQMZ8QENv,2007-06-01,18,https://open.spotify.com/album/1zw7c2BFCblkFjQMZ8QENv,https://i.scdn.co/image/ab67616d0000b273e67edaf80a6c3c0aa051a748,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Infinity Land,2jjgdp5p0z38vmJS5sT0LU,2004-10-04,13,https://open.spotify.com/album/2jjgdp5p0z38vmJS5sT0LU,https://i.scdn.co/image/ab67616d0000b2735858ba4748f4d95abe5a9cf6,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
The Vertigo of Bliss,5gFvzz68wze0kCwbkIwWeW,2003-06-16,13,https://open.spotify.com/album/5gFvzz68wze0kCwbkIwWeW,https://i.scdn.co/image/ab67616d0000b273418ff0d63b72d8f9c6be61d1,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
Blackened Sky,3gZ42Qs2uth6ZayrsV6LyW,2002-03-11,12,https://open.spotify.com/album/3gZ42Qs2uth6ZayrsV6LyW,https://i.scdn.co/image/ab67616d0000b273c479e513159072021e4dfea3,1km0R7wy712AzLkA1WjKET,Biffy Clyro,66,https://open.spotify.com/artist/1km0R7wy712AzLkA1WjKET,,"['alternative rock', 'rock', 'alternative', 'Scottish', 'indie']"
THE BOY WITH NO HOPE,1ykpHNTDyqNw9zFgcCPVQa,2025-06-29,15,https://open.spotify.com/album/1ykpHNTDyqNw9zFgcCPVQa,https://i.scdn.co/image/ab67616d0000b273f30b36ef9536e3e31e9a603c,5uE9rwDI5wuELacPYXdha1,Palette knife,0,https://open.spotify.com/artist/5uE9rwDI5wuELacPYXdha1,alternative rock,"['pop punk', 'emo', 'indie rock', 'punk', 'indie punk']"
Prison on a Hill,0Jdrp1WfBfwibe6rlKOxjq,2019-08-30,12,https://open.spotify.com/album/0Jdrp1WfBfwibe6rlKOxjq,https://i.scdn.co/image/ab67616d0000b27396048838161a5bef6b6a7002,1u3l44NMyNo8xe8ykBZtFp,Somos,32,https://open.spotify.com/artist/1u3l44NMyNo8xe8ykBZtFp,,"['emo', 'pop punk', 'indie rock', 'punk', 'midwest emo']"
First Day Back,3Ut3LAFJLV5vk10f2h3vxa,2016-02-19,11,https://open.spotify.com/album/3Ut3LAFJLV5vk10f2h3vxa,https://i.scdn.co/image/ab67616d0000b273196006c076429d451a5ba5b0,1u3l44NMyNo8xe8ykBZtFp,Somos,32,https://open.spotify.com/artist/1u3l44NMyNo8xe8ykBZtFp,,"['emo', 'pop punk', 'indie rock', 'punk', 'midwest emo']"
