name,id,release_date,total_tracks,link,img,band_spotify_id,band_spotify_name,band_spotify_popularity,band_spotify_link
Bleed American (Deluxe Edition),2P6BqQ7RMpgx8lgoeahpW8,2001-07-24,32,https://open.spotify.com/album/2P6BqQ7RMpgx8lgoeahpW8,https://i.scdn.co/image/ab67616d0000b2732f0d89b1c4dcebefda07a959,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,70,https://api.spotify.com/v1/artists/3Ayl7mCk0nScecqOzvNp6s
Bleed American,0UJhhj5bn5AGAjryFnhueP,2001-07-17,11,https://open.spotify.com/album/0UJhhj5bn5AGAjryFnhueP,https://i.scdn.co/image/ab67616d0000b27395d1d98c5176e4f982bd73d6,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,70,https://api.spotify.com/v1/artists/3Ayl7mCk0nScecqOzvNp6s
Clarity (Expanded Edition),0JfCEzWgcuUxrAUZw5eUT4,1999,15,https://open.spotify.com/album/0JfCEzWgcuUxrAUZw5eUT4,https://i.scdn.co/image/ab67616d0000b273a1f2250ac7578d85938078ef,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,70,https://api.spotify.com/v1/artists/3Ayl7mCk0nScecqOzvNp6s
Static Prevails (Bonus Track Version),08EiadO7jxgjbJJdzX8mem,1996,14,https://open.spotify.com/album/08EiadO7jxgjbJJdzX8mem,https://i.scdn.co/image/ab67616d0000b2737c90b62f260a9ac412733130,3Ayl7mCk0nScecqOzvNp6s,Jimmy Eat World,70,https://api.spotify.com/v1/artists/3Ayl7mCk0nScecqOzvNp6s
Kids In The Street,5HSmDB74hCNejsgjhP4IKs,2012-01-01,16,https://open.spotify.com/album/5HSmDB74hCNejsgjhP4IKs,https://i.scdn.co/image/ab67616d0000b273b4d8c20717ccb110216453ef,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,72,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT
When The World Comes Down (International Version),204nhoPMmdzE436TwqVUon,2008,18,https://open.spotify.com/album/204nhoPMmdzE436TwqVUon,https://i.scdn.co/image/ab67616d0000b2738ee0a80b00d2c3c8c7a3ee55,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,72,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT
When The World Comes Down,6tP8ytOQoEjJzLDyiAB4sI,2008,19,https://open.spotify.com/album/6tP8ytOQoEjJzLDyiAB4sI,https://i.scdn.co/image/ab67616d0000b273a9f3c53d0900eb64e74a3684,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,72,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT
Move Along (Deluxe Edition),4xexD9Z8Puz4p433t4crLg,2006-01-01,17,https://open.spotify.com/album/4xexD9Z8Puz4p433t4crLg,https://i.scdn.co/image/ab67616d0000b273beb649016c1174ff8262d2f4,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,72,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT
Move Along,6yXUJ2Lz7c9UA688GVvOYD,2005-01-01,14,https://open.spotify.com/album/6yXUJ2Lz7c9UA688GVvOYD,https://i.scdn.co/image/ab67616d0000b27399aeac90a1266a3e4c79161f,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,72,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT
The All American Rejects,1LMdIL24iyvvZJvK6R4NqJ,2003-01-01,12,https://open.spotify.com/album/1LMdIL24iyvvZJvK6R4NqJ,https://i.scdn.co/image/ab67616d0000b2734bb49599b542d422659fddab,3vAaWhdBR38Q02ohXqaNHT,The All-American Rejects,72,https://api.spotify.com/v1/artists/3vAaWhdBR38Q02ohXqaNHT
Heaven :x: Hell,4a4vGdTg7UTfNluS7QdFsF,2024-03-29,20,https://open.spotify.com/album/4a4vGdTg7UTfNluS7QdFsF,https://i.scdn.co/image/ab67616d0000b273d4109eee9ce4b4be92cbac39,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Order In Decline,7j11BWRSLFBFUVR4EPG6WD,2019-07-19,10,https://open.spotify.com/album/7j11BWRSLFBFUVR4EPG6WD,https://i.scdn.co/image/ab67616d0000b273494d095cc4f1cd9eb06a0d1f,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
13 Voices,3eCvEIqh8lZzfQbXt9Zndb,2016-10-07,10,https://open.spotify.com/album/3eCvEIqh8lZzfQbXt9Zndb,https://i.scdn.co/image/ab67616d0000b273f206fb78ea18c379191dba77,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Screaming Bloody Murder,17UgmsH23ijxLEWerAINUg,2011-01-01,14,https://open.spotify.com/album/17UgmsH23ijxLEWerAINUg,https://i.scdn.co/image/ab67616d0000b2733df962b5b6922da3e3d0899b,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Live At The House Of Blues: Cleveland 9.15.07,521uq2hRa1c2dC2bYAp21n,2011-01-01,16,https://open.spotify.com/album/521uq2hRa1c2dC2bYAp21n,https://i.scdn.co/image/ab67616d0000b273206c1b8381fbfc23b0a6adce,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Underclass Hero,4c7DUgNmwI4KZ5fcUbFjYt,2007-01-01,15,https://open.spotify.com/album/4c7DUgNmwI4KZ5fcUbFjYt,https://i.scdn.co/image/ab67616d0000b273c43b41ad3a666a359d29d70a,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Chuck,1aG8QbhABVtVxNlAkk8VBW,2004-10-12,14,https://open.spotify.com/album/1aG8QbhABVtVxNlAkk8VBW,https://i.scdn.co/image/ab67616d0000b273cb38dd3dba8a0801bc1ee03a,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Does This Look Infected?,6sYVlvyWjlwvVHKpvXxqdG,2002-01-01,14,https://open.spotify.com/album/6sYVlvyWjlwvVHKpvXxqdG,https://i.scdn.co/image/ab67616d0000b273d2a8ad60c497e7f365f3b8a2,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
All Killer No Filler (UK version),5dHFqxWLnnXPsvnPJaTuFD,2001-10-08,14,https://open.spotify.com/album/5dHFqxWLnnXPsvnPJaTuFD,https://i.scdn.co/image/ab67616d0000b27398fd9b6faf26076685b9294d,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
"All Killer, No Filler",2UCWsnmZEVg9HhnMeKTsim,2001-01-01,13,https://open.spotify.com/album/2UCWsnmZEVg9HhnMeKTsim,https://i.scdn.co/image/ab67616d0000b2739a482180e6a306229bff49dc,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
Half Hour Of Power,5iyuYd9BFLRoKHN3onmdMH,2000-06-27,11,https://open.spotify.com/album/5iyuYd9BFLRoKHN3onmdMH,https://i.scdn.co/image/ab67616d0000b27320445015e7a7737c4f7226da,0qT79UgT5tY4yudH9VfsdT,Sum 41,74,https://api.spotify.com/v1/artists/0qT79UgT5tY4yudH9VfsdT
ONE MORE TIME... PART-2,3wU2wXacpwqetSRloR0nMX,2024-09-06,27,https://open.spotify.com/album/3wU2wXacpwqetSRloR0nMX,https://i.scdn.co/image/ab67616d0000b2739066894d9eb3346a780ac276,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
ONE MORE TIME...,00txDYFrU4LjWqwKE8iQJA,2023-10-27,19,https://open.spotify.com/album/00txDYFrU4LjWqwKE8iQJA,https://i.scdn.co/image/ab67616d0000b273d07226d60768eb99f38997f8,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
NINE,4gARZz9eV7zbGbtOjhVTPF,2019-09-20,15,https://open.spotify.com/album/4gARZz9eV7zbGbtOjhVTPF,https://i.scdn.co/image/ab67616d0000b273198542728b101474c4afe0a1,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
California (Deluxe Edition),0fmq1b2T3bjRyTsigDWUP6,2016-07-01,28,https://open.spotify.com/album/0fmq1b2T3bjRyTsigDWUP6,https://i.scdn.co/image/ab67616d0000b273be61aa4720d1bcf94ef1cbaf,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
California,2pzOAoHNZiVE6Pxo3PQMhE,2016-07-01,16,https://open.spotify.com/album/2pzOAoHNZiVE6Pxo3PQMhE,https://i.scdn.co/image/ab67616d0000b273975116f966d8d19ff955029c,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Neighborhoods (Deluxe Explicit Version),0KjLbdlJYvtzXjGTwPy3lv,2011-09-27,14,https://open.spotify.com/album/0KjLbdlJYvtzXjGTwPy3lv,https://i.scdn.co/image/ab67616d0000b273ab8afa7c4e5af4d75b647b6e,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
blink-182,4hBTxv4QRPePXCFcEI7Vjp,2003-11-01,16,https://open.spotify.com/album/4hBTxv4QRPePXCFcEI7Vjp,https://i.scdn.co/image/ab67616d0000b2730538b48c180256e0bdd8363f,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Take Off Your Pants And Jacket,3nHpBmW5wJXGeC3ojBkpey,2001,13,https://open.spotify.com/album/3nHpBmW5wJXGeC3ojBkpey,https://i.scdn.co/image/ab67616d0000b27354a8f4f9158546472fbb7280,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
"The Mark, Tom And Travis Show (The Enema Strikes Back!) [Live]",1rkcABZWlix3sYH6XLUSAz,2000,21,https://open.spotify.com/album/1rkcABZWlix3sYH6XLUSAz,https://i.scdn.co/image/ab67616d0000b2735e6cb7bd362671e2c2212ff9,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Enema Of The State,652N05EcNH1a4bIlUixQE2,1999-06-01,12,https://open.spotify.com/album/652N05EcNH1a4bIlUixQE2,https://i.scdn.co/image/ab67616d0000b2736da502e35a7a3e48de2b0f74,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Dude Ranch,0RADUK8yTUBidzBke6Eszq,1997-06-17,15,https://open.spotify.com/album/0RADUK8yTUBidzBke6Eszq,https://i.scdn.co/image/ab67616d0000b2730153faf0def5084faabe2b0f,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Cheshire Cat,6uTjljlshthbtA2U7V6u83,1995,16,https://open.spotify.com/album/6uTjljlshthbtA2U7V6u83,https://i.scdn.co/image/ab67616d0000b27375a98bb95ef4bc7faffc3592,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Buddha,5I6NuHaiAe8nz2cC2ZPqBw,1994,14,https://open.spotify.com/album/5I6NuHaiAe8nz2cC2ZPqBw,https://i.scdn.co/image/ab67616d0000b2733d3b60439616a720ee90b464,6FBDaR13swtiWwGhX1WQsP,blink-182,80,https://api.spotify.com/v1/artists/6FBDaR13swtiWwGhX1WQsP
Three Cheers for Sweet Revenge (Deluxe Edition),2UyMXfEjHvT4LlrVYqXGTM,2025-06-06,17,https://open.spotify.com/album/2UyMXfEjHvT4LlrVYqXGTM,https://i.scdn.co/image/ab67616d0000b273bc4f44774caafaec64f48502,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
The Black Parade / Living with Ghosts (The 10th Anniversary Edition),29mlJg2PpuihKDNYZalIxw,2016-09-23,25,https://open.spotify.com/album/29mlJg2PpuihKDNYZalIxw,https://i.scdn.co/image/ab67616d0000b2739a3e7d0c38c3af225e4695ce,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
May Death Never Stop You,1SIpLwZu1R69coxKMH06kw,2014-03-21,19,https://open.spotify.com/album/1SIpLwZu1R69coxKMH06kw,https://i.scdn.co/image/ab67616d0000b27335cb087b62fa3e6f0b2afb61,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
Danger Days: The True Lives of the Fabulous Killjoys,2wPnKggTK3QhYAKL7Q0vvr,2010-11-19,15,https://open.spotify.com/album/2wPnKggTK3QhYAKL7Q0vvr,https://i.scdn.co/image/ab67616d0000b2736fbf4bb780a9cbc34b3f35da,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
The Black Parade Is Dead!,7N29psReKsIR8HOltPJqYS,2008-06-24,16,https://open.spotify.com/album/7N29psReKsIR8HOltPJqYS,https://i.scdn.co/image/ab67616d0000b273e059074baf87ec49b883e127,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
The Black Parade,0FZK97MXMm5mUQ8mtudjuK,2006-10-20,14,https://open.spotify.com/album/0FZK97MXMm5mUQ8mtudjuK,https://i.scdn.co/image/ab67616d0000b27317f77fab7e8f18d5f9fee4a1,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
Life on the Murder Scene,6W6pGKjcVJVwbGHy2YRoeO,2006-03-17,11,https://open.spotify.com/album/6W6pGKjcVJVwbGHy2YRoeO,https://i.scdn.co/image/ab67616d0000b2739d1492604675860f95fdc0fa,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
Three Cheers for Sweet Revenge,3DuiGV3J09SUhvp8gqNx8h,2004-06-08,13,https://open.spotify.com/album/3DuiGV3J09SUhvp8gqNx8h,https://i.scdn.co/image/ab67616d0000b273cab7ae4868e9f9ce6bdfdf43,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
"I Brought You My Bullets, You Brought Me Your Love",3VSl97ITIbXoFQvx2DQ605,2002,11,https://open.spotify.com/album/3VSl97ITIbXoFQvx2DQ605,https://i.scdn.co/image/ab67616d0000b2732e55bc288d7e0888027e22b7,7FBcuc1gsnv6Y1nwFtNRCb,My Chemical Romance,83,https://api.spotify.com/v1/artists/7FBcuc1gsnv6Y1nwFtNRCb
So Much (For) Stardust,5rHd8n9uWIpq9w0PP5ZcI3,2023-03-24,14,https://open.spotify.com/album/5rHd8n9uWIpq9w0PP5ZcI3,https://i.scdn.co/image/ab67616d0000b273fd0ad203a3d2a2343d889a95,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
MANIA,16xtTZvPH6PXcwSqYqJHHG,2018-01-19,10,https://open.spotify.com/album/16xtTZvPH6PXcwSqYqJHHG,https://i.scdn.co/image/ab67616d0000b27350bd47cf6d44bddcd546a951,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Make America Psycho Again,4vfQ7uk37WT80Ed8JeIdNO,2015-10-30,11,https://open.spotify.com/album/4vfQ7uk37WT80Ed8JeIdNO,https://i.scdn.co/image/ab67616d0000b273e82798cec1ab46dbc1c1e21c,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
American Beauty/American Psycho,022DrG7Wp2PSCwzuD0bSzT,2015-01-16,11,https://open.spotify.com/album/022DrG7Wp2PSCwzuD0bSzT,https://i.scdn.co/image/ab67616d0000b2733cf1c1dbcfa3f1ab7282719b,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Save Rock And Roll (Commentary),06gjziAasFOG25ta53FWm2,2013-04-12,11,https://open.spotify.com/album/06gjziAasFOG25ta53FWm2,https://i.scdn.co/image/ab67616d0000b27361ed8f8d9b7ce9c1b7710812,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Save Rock And Roll,5jKMfS57mHTHzlSFGfPFxU,2013-04-12,11,https://open.spotify.com/album/5jKMfS57mHTHzlSFGfPFxU,https://i.scdn.co/image/ab67616d0000b273483a98632e23f6d2623ab75c,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Folie à Deux (UK Standard),2ejaacjIY52Y7aQ8ycSOUM,2008-01-01,14,https://open.spotify.com/album/2ejaacjIY52Y7aQ8ycSOUM,https://i.scdn.co/image/ab67616d0000b273e7cc78ceca9401f095727b58,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Folie à Deux,6LMC7ZuVNDUQ0tHpGKdd9K,2008-01-01,13,https://open.spotify.com/album/6LMC7ZuVNDUQ0tHpGKdd9K,https://i.scdn.co/image/ab67616d0000b2739d0807e52789a2715a0419bc,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
**** Live In Phoenix,2JA03Yv9LA7rRxHvZ15WXh,2008-01-01,16,https://open.spotify.com/album/2JA03Yv9LA7rRxHvZ15WXh,https://i.scdn.co/image/ab67616d0000b27327f248a5b420df2a0c6f880b,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Infinity On High,0hHopYqXhuvYSHtVyrcb1g,2007-01-01,19,https://open.spotify.com/album/0hHopYqXhuvYSHtVyrcb1g,https://i.scdn.co/image/ab67616d0000b273da071ae7564949fbbfc6904d,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
From Under The Cork Tree Limited Tour Edition,2AX9B6Af32in4KbKtX1r4q,2006-01-01,18,https://open.spotify.com/album/2AX9B6Af32in4KbKtX1r4q,https://i.scdn.co/image/ab67616d0000b27350ed3995761be8f0a2a52ae9,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
From Under The Cork Tree,5nkUSlIhtoJZMOUlB0sNCp,2005-05-03,13,https://open.spotify.com/album/5nkUSlIhtoJZMOUlB0sNCp,https://i.scdn.co/image/ab67616d0000b27371565eda831124be86c603d5,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Take This to Your Grave,7l4nnHG7upOnUM4WvAjToY,2003-05-06,12,https://open.spotify.com/album/7l4nnHG7upOnUM4WvAjToY,https://i.scdn.co/image/ab67616d0000b273b3e13979bf4f6515020fbaea,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Evening Out With Your Girlfriend,5ze2E7hugvMXckFTZIBfIH,2003-03-25,9,https://open.spotify.com/album/5ze2E7hugvMXckFTZIBfIH,https://i.scdn.co/image/ab67616d0000b273bc8e4c53139e180574b4c436,4UXqAaa6dQYAk18Lv7PEgX,Fall Out Boy,81,https://api.spotify.com/v1/artists/4UXqAaa6dQYAk18Lv7PEgX
Saviors (édition de luxe),4zKDEETipertKv25vuieqG,2025-08-29,24,https://open.spotify.com/album/4zKDEETipertKv25vuieqG,https://i.scdn.co/image/ab67616d0000b273f0541c8b9a3d4c77549d1d64,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
American Idiot (20th Anniversary Deluxe Edition),19ObsGobUuBr11M6ysFMug,2024-10-25,57,https://open.spotify.com/album/19ObsGobUuBr11M6ysFMug,https://i.scdn.co/image/ab67616d0000b2738214d54694cb9813927f7f3f,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Saviors,4AIeqAMDyIT884A9uA2A0i,2024-01-19,15,https://open.spotify.com/album/4AIeqAMDyIT884A9uA2A0i,https://i.scdn.co/image/ab67616d0000b2734e805200727de6c107de5b33,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Dookie (30th Anniversary Deluxe Edition),47l8TkJCLzHaekHImz1e9g,2023-08-17,65,https://open.spotify.com/album/47l8TkJCLzHaekHImz1e9g,https://i.scdn.co/image/ab67616d0000b27367af2f45da294feb6d31e6a8,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Nimrod (25th Anniversary Edition),4R802IhlcVX7z3m7xyp7zC,2023-01-27,52,https://open.spotify.com/album/4R802IhlcVX7z3m7xyp7zC,https://i.scdn.co/image/ab67616d0000b2737ef017f993390bc3f8a58c2e,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
BBC Sessions (Live),7igexfyHGnY4qMAyOzc4q8,2021-12-10,16,https://open.spotify.com/album/7igexfyHGnY4qMAyOzc4q8,https://i.scdn.co/image/ab67616d0000b27317eb54045180962bcbe7a505,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Insomniac (25th Anniversary Deluxe Edition),2nrqcI2e61NN375lBaQIg0,2021-03-19,22,https://open.spotify.com/album/2nrqcI2e61NN375lBaQIg0,https://i.scdn.co/image/ab67616d0000b27341fdf039e07a1706f4e900eb,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
No Fun Mondays,6pjuzPdAkJPdNBiKzcloXL,2020-11-27,14,https://open.spotify.com/album/6pjuzPdAkJPdNBiKzcloXL,https://i.scdn.co/image/ab67616d0000b273f625b5ead463ba98f532aad8,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Father of All...,7ij8wQxCAexZiXZbMOHcxE,2020-02-07,10,https://open.spotify.com/album/7ij8wQxCAexZiXZbMOHcxE,https://i.scdn.co/image/ab67616d0000b273f757eba1f769da8bfa74e804,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Revolution Radio,5a3LqvNt2nv1B4aRKXmgOV,2016-10-07,12,https://open.spotify.com/album/5a3LqvNt2nv1B4aRKXmgOV,https://i.scdn.co/image/ab67616d0000b273af71e889d130283bcd08b8a7,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Demolicious,7prfPBMbgDyhq7kdpM0R9v,2014-04-19,18,https://open.spotify.com/album/7prfPBMbgDyhq7kdpM0R9v,https://i.scdn.co/image/ab67616d0000b273740dfb020fd372630e258f26,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
¡TRÉ!,1t9rzuEEFVHPdqRYzsaWC8,2012-12-11,12,https://open.spotify.com/album/1t9rzuEEFVHPdqRYzsaWC8,https://i.scdn.co/image/ab67616d0000b273c74c3e486e2abe5fd55a8676,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
¡DOS!,71rrqHKVkUFx2CSVfxrrLs,2012-11-13,13,https://open.spotify.com/album/71rrqHKVkUFx2CSVfxrrLs,https://i.scdn.co/image/ab67616d0000b273a84994855921f317b6ce0096,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
¡UNO!,6AFJIZmd1zWQDBBwHyeo9w,2012-09-24,12,https://open.spotify.com/album/6AFJIZmd1zWQDBBwHyeo9w,https://i.scdn.co/image/ab67616d0000b273ce8443b89b042130a2e6115b,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
21st Century Breakdown,1AHZd3C3S8m8fFrhFxyk79,2009-05-15,18,https://open.spotify.com/album/1AHZd3C3S8m8fFrhFxyk79,https://i.scdn.co/image/ab67616d0000b273c2ced39899b0d67cd5a724fa,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Last Night on Earth (Live in Tokyo),7cr5SyzCHjxvpv9Gdy3N14,2009-05-09,7,https://open.spotify.com/album/7cr5SyzCHjxvpv9Gdy3N14,https://i.scdn.co/image/ab67616d0000b2733145cb7e1709c02851490907,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
American Idiot (Deluxe),5Qhn2FpGWmTjCuntF09j7g,2004-09-21,12,https://open.spotify.com/album/5Qhn2FpGWmTjCuntF09j7g,https://i.scdn.co/image/ab67616d0000b2739079e678be6b947cc2b3b5c6,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Shenanigans,3uxqKqchyNKPHdjzMrlmOC,2002-07-02,14,https://open.spotify.com/album/3uxqKqchyNKPHdjzMrlmOC,https://i.scdn.co/image/ab67616d0000b273579cc22f06f4fdaddd599255,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
Warning,3ifIxGNsG1XmLdoanRRIWB,2000-10-03,12,https://open.spotify.com/album/3ifIxGNsG1XmLdoanRRIWB,https://i.scdn.co/image/ab67616d0000b2736869f1cd33bf72e00313520d,7oPftvlwr6VrsViSDV7fJY,Green Day,85,https://api.spotify.com/v1/artists/7oPftvlwr6VrsViSDV7fJY
